SRA_run_accession,ZfPV,zpico,zpoxv,Any
SRR8959884,False,False,False,False
ERR689846,False,False,False,False
SRR10117535,False,False,False,False
SRR7813743,False,False,False,False
ERR202502,True,False,False,True
ERR1373663,False,False,False,False
ERR960842,False,False,False,False
ERR1730685,False,False,False,False
SRR11302536,False,False,False,False
ERR960333,False,False,False,False
ERR1858012,False,False,False,False
ERR1427052,False,False,False,False
SRR2750984,False,False,False,False
ERR718647,False,False,False,False
SRR8928734,False,False,False,False
SRR8298685,False,True,False,True
SRR11302987,False,False,False,False
SRR2089840,False,False,False,False
ERR960215,False,False,False,False
ERR1888275,False,False,False,False
SRR1062242,False,False,False,False
ERR1415046,False,False,False,False
SRR17400082,False,False,False,False
SRR12998955,False,False,False,False
SRR7535417,False,False,False,False
ERR1407544,False,False,False,False
SRR15712664,False,True,False,True
SRR5934162,False,False,False,False
ERR958872,False,False,False,False
SRR8945521,False,False,False,False
ERR1218364,False,False,False,False
SRR8928920,False,False,False,False
ERR1757429,False,False,False,False
SRR8749825,False,False,False,False
SRR6129539,False,False,False,False
SRR6250130,False,False,False,False
ERR1621444,False,False,False,False
SRR17547529,False,False,False,False
SRR10550577,False,False,False,False
SRR13450055,False,True,False,True
ERR780128,False,False,False,False
SRR9320539,False,False,False,False
SRR7905382,False,False,False,False
SRR6468914,False,False,False,False
ERR999434,False,False,False,False
ERR960810,False,False,False,False
SRR1821793,False,False,False,False
ERR871428,False,False,False,False
ERR1407678,False,False,False,False
ERR1621670,False,False,False,False
SRR18687240,False,False,False,False
SRR12876842,True,True,True,True
SRR9077093,False,False,False,False
SRR12194853,False,False,False,False
SRR14233944,False,True,False,True
SRR1872226,False,False,False,False
ERR960825,False,False,False,False
SRR5809464,False,False,False,False
ERR963175,False,False,False,False
SRR17547552,False,False,False,False
SRR5893139,False,False,False,False
SRR12194920,False,False,False,False
SRR6469656,False,False,False,False
SRR6032094,False,False,False,False
ERR1857808,False,False,False,False
ERR1858121,False,False,False,False
ERR1621664,False,False,False,False
SRR1062392,False,False,False,False
ERR853522,False,False,False,False
ERR1125036,False,False,False,False
SRR11926676,False,False,False,False
ERR1216341,False,False,False,False
ERR232317,False,False,False,False
ERR1621407,False,False,False,False
SRR7410413,False,False,False,False
SRR7299193,False,False,False,False
SRR11303122,False,False,False,False
SRR11039811,False,False,False,False
SRR10974035,False,False,False,False
ERR1730669,False,False,False,False
SRR18042686,False,False,False,False
SRR8944754,True,True,False,True
ERR1757597,False,False,False,False
SRR6250135,False,False,False,False
SRR13381153,False,False,False,False
ERR1891748,False,False,False,False
SRR16298926,False,False,False,False
SRR12194925,False,False,False,False
ERR1821536,False,False,False,False
SRR6020315,False,False,False,False
SRR15831121,False,False,False,False
SRR2013982,False,False,True,True
ERR1621508,False,False,False,False
SRR8811923,False,False,False,False
ERR871504,False,False,False,False
SRR9058960,False,False,False,False
SRR959309,False,False,False,False
ERR3838728,False,False,False,False
ERR960576,False,False,False,False
SRR4241540,False,False,False,False
ERR959288,False,False,False,False
SRR12661551,False,False,False,False
ERR1889095,False,False,False,False
ERR1757401,False,False,False,False
ERR1373504,False,False,False,False
ERR999275,False,False,False,False
ERR962934,False,False,False,False
SRR5810863,False,False,False,False
SRR14993682,False,False,False,False
SRR11214432,False,False,False,False
SRR2835263,False,False,False,False
SRR13724932,False,False,False,False
SRR1872529,False,False,False,False
SRR11186415,False,False,False,False
SRR8936996,True,False,False,True
ERR1888368,False,False,False,False
ERR1427334,False,False,False,False
ERR960160,False,False,False,False
SRR8305628,False,False,False,False
SRR11519053,False,False,False,False
ERR959809,False,False,False,False
ERR999295,False,False,False,False
SRR3932195,False,False,False,False
SRR6250178,False,False,False,False
ERR1204438,False,False,False,False
SRR7888757,True,False,False,True
SRR8106715,False,False,False,False
SRR10151667,False,False,False,False
ERR1107982,False,False,False,False
SRR10136115,False,False,False,False
ERR517996,False,False,False,False
ERR780145,False,False,False,False
SRR2020632,False,False,False,False
SRR14326891,False,False,False,False
SRR12661612,False,False,False,False
ERR1621389,False,False,False,False
ERR1215899,False,False,False,False
ERR716855,False,False,False,False
ERR3446735,False,False,False,False
ERR958782,False,False,False,False
ERR697949,False,False,False,False
SRR17239188,False,False,False,False
ERR1069096,False,False,False,False
SRR7751617,False,False,False,False
SRR1872487,False,False,False,False
SRR12492965,False,False,False,False
ERR960876,False,False,False,False
ERR1889404,False,False,False,False
SRR11140708,False,False,False,False
SRR6468897,False,False,False,False
ERR1374627,False,False,False,False
ERR1374547,False,False,False,False
ERR1730672,True,False,False,True
ERR959383,False,False,False,False
SRR13979042,False,False,False,False
ERR959539,False,False,False,False
ERR863493,False,False,False,False
SRR6654341,False,False,False,False
SRR6468803,False,False,False,False
SRR6654931,False,False,False,False
SRR870857,False,False,False,False
SRR10151954,False,False,False,False
SRR8383312,False,False,False,False
ERR871466,False,False,False,False
SRR18927005,False,False,False,False
ERR659960,False,False,False,False
SRR16674683,False,False,False,False
SRR1872918,False,False,False,False
SRR10151994,False,False,False,False
ERR271388,False,False,False,False
SRR13646803,False,False,False,False
ERR659956,False,False,False,False
SRR4240532,False,False,False,False
SRR7535430,False,False,False,False
ERR525351,False,False,False,False
SRR12194937,False,False,False,False
ERR959873,False,False,False,False
SRR489482,False,False,False,False
SRR11874785,False,False,False,False
SRR8133155,False,False,False,False
ERR718574,False,False,False,False
ERR689816,False,False,False,False
SRR11427407,False,False,False,False
ERR4910327,False,False,False,False
ERR1889102,False,False,False,False
SRR9198878,False,False,False,False
SRR22420222,False,False,False,False
SRR398322,False,False,False,False
ERR1124838,False,False,False,False
ERR1108546,False,False,False,False
ERR959127,False,False,False,False
SRR14915978,False,False,False,False
ERR2723800,False,False,False,False
SRR1062247,False,False,False,False
ERR1215585,False,False,False,False
ERR525328,False,False,False,False
ERR959302,False,False,False,False
ERR1099467,False,False,False,False
SRR3018756,False,False,False,False
SRR6469582,False,False,False,False
ERR1821685,False,False,False,False
SRR10151762,False,False,False,False
ERR1374805,False,False,False,False
ERR1888420,False,False,False,False
ERR667583,False,False,False,False
SRR16784089,False,True,False,True
SRR1872295,False,False,False,False
ERR1427156,False,False,False,False
SRR6250306,False,False,False,False
ERR1891743,False,False,False,False
ERR1594695,True,False,False,True
SRR15662006,False,False,False,False
SRR2087780,False,False,False,False
ERR959750,False,False,False,False
ERR998146,False,False,False,False
ERR1216105,False,False,False,False
SRR5163092,False,False,False,False
ERR1692610,False,False,False,False
ERR959478,False,False,False,False
ERR1442760,False,False,False,False
SRR10887517,False,False,False,False
ERR697909,False,False,False,False
ERR1396906,False,False,False,False
ERR1252139,False,False,False,False
ERR590718,False,False,False,False
ERR959245,False,False,False,False
SRR7154540,False,False,False,False
ERR2154693,False,False,False,False
SRR22254568,False,True,False,True
SRR6654697,False,False,False,False
SRR4375097,False,False,False,False
SRR12661901,False,False,False,False
SRR10151709,False,False,False,False
SRR16905286,False,False,False,False
SRR10951081,True,False,False,True
SRR6908648,False,False,False,False
ERR340669,False,False,False,False
ERR1821843,False,False,False,False
SRR19178790,False,False,False,False
SRR10126048,False,False,False,False
ERR2723286,False,False,False,False
SRR12194918,False,False,False,False
SRR11303070,False,False,False,False
ERR1216566,False,False,False,False
SRR1872549,False,False,False,False
SRR11302786,False,False,False,False
SRR11302476,False,False,False,False
ERR1216590,False,False,False,False
SRR1872714,False,False,False,False
ERR999534,False,False,False,False
SRR13565157,False,False,False,False
ERR659855,False,False,False,False
ERR1427241,False,False,False,False
ERR780042,False,False,False,False
ERR963120,False,False,False,False
ERR1125051,False,False,False,False
SRR8106590,False,False,False,False
ERR1416043,False,False,False,False
SRR1062736,False,False,False,False
SRR17547534,False,False,False,False
SRR7789560,False,False,False,False
ERR959473,False,False,False,False
ERR2723168,False,False,False,False
ERR1730730,False,False,False,False
SRR8591740,False,False,False,False
ERR2154747,False,False,False,False
SRR11033797,False,False,False,False
SRR18042683,False,False,False,False
ERR926030,False,False,False,False
ERR2723839,False,False,False,False
ERR1757700,False,False,False,False
SRR12194947,False,False,False,False
ERR1216102,False,False,False,False
SRR1872878,False,False,False,False
SRR5520647,False,False,False,False
SRR8883743,False,False,False,False
SRR8787598,False,False,False,False
ERR1816506,False,False,False,False
SRR8305644,False,False,False,False
SRR13181533,False,False,False,False
SRR5921074,True,False,True,True
ERR1821633,False,False,False,False
SRR5341535,True,False,False,True
SRR5382047,False,False,False,False
ERR2723215,False,False,False,False
SRR8883760,False,False,False,False
SRR1871985,False,False,False,False
SRR9886609,False,False,False,False
ERR871545,False,False,False,False
SRR17714676,True,False,False,True
SRR4469350,False,False,True,True
SRR3953258,False,False,False,False
ERR1374379,False,False,False,False
SRR12658670,False,False,False,False
SRR3166944,False,False,False,False
ERR1216671,False,False,False,False
SRR3381862,False,False,True,True
ERR1216166,False,False,False,False
ERR960573,False,False,False,False
ERR1408786,False,False,False,False
ERR1730784,False,False,False,False
ERR5961091,False,False,False,False
SRR11186469,False,False,False,False
ERR960582,False,False,False,False
ERR2723424,False,False,False,False
ERR1374493,False,False,False,False
ERR1069065,False,False,False,False
ERR1620516,False,False,False,False
ERR1124547,False,False,False,False
ERR853667,False,False,False,False
ERR1374297,False,False,False,False
ERR871305,False,False,False,False
ERR659998,False,False,False,False
ERR697855,False,False,False,False
SRR12005389,False,False,False,False
SRR870921,False,False,False,False
SRR6654773,False,False,False,False
SRR9207199,False,False,False,False
SRR11080796,False,False,False,False
ERR1396986,False,False,False,False
SRR11090033,False,False,False,False
ERR1730506,False,False,False,False
SRR18049405,False,False,False,False
ERR1099434,False,False,False,False
SRR14217648,False,False,False,False
SRR22805214,False,False,False,False
SRR7410379,False,False,False,False
ERR4568381,False,False,False,False
SRR6250164,False,False,False,False
ERR667541,False,False,False,False
SRR10070715,False,False,False,False
SRR10070695,False,False,False,False
SRR11777179,False,False,False,False
SRR1040798,True,False,False,True
SRR3083693,False,False,False,False
ERR1416165,False,False,False,False
SRR6250245,False,False,False,False
SRR1062280,False,False,False,False
SRR6469366,False,False,False,False
ERR1889813,False,False,False,False
SRR9906843,False,False,False,False
ERR1414986,False,False,False,False
SRR10151689,False,False,False,False
SRR1872099,False,False,False,False
SRR11427427,False,False,False,False
SRR1205164,False,False,False,False
ERR962951,False,False,False,False
ERR853734,False,False,False,False
