Run ID,Number of reads,Mate1,Mate2
ERR853791,1084071,55,75.0
ERR853792,1185369,55,75.0
ERR853793,1014865,55,75.0
ERR853794,1447803,55,75.0
ERR853795,936977,55,75.0
ERR853796,1060610,55,75.0
ERR853797,989459,55,75.0
ERR853798,1136169,55,75.0
ERR853799,1056622,55,75.0
ERR853800,968191,55,75.0
ERR853801,1063017,55,75.0
ERR853802,1026428,55,75.0
ERR853803,1021670,55,75.0
ERR853804,1009919,55,75.0
ERR853805,1124992,55,75.0
ERR853806,1025855,55,75.0
ERR853807,909805,55,75.0
ERR853808,889280,55,75.0
ERR853809,1078166,55,75.0
ERR853810,1101816,55,75.0
ERR853811,994252,55,75.0
ERR853812,984570,55,75.0
ERR853813,1054106,55,75.0
ERR853814,978528,55,75.0
ERR853815,1064643,55,75.0
ERR853816,959402,55,75.0
ERR853817,956073,55,75.0
ERR853818,1003117,55,75.0
ERR853819,757684,55,75.0
ERR853820,910536,55,75.0
ERR853821,1087512,55,75.0
ERR853822,965485,55,75.0
ERR853823,64546,55,75.0
ERR853824,971202,55,75.0
ERR853825,1008041,55,75.0
ERR853826,1015161,55,75.0
ERR853827,1005821,55,75.0
ERR853828,230989,55,75.0
ERR853829,1061203,55,75.0
ERR853830,1035953,55,75.0
ERR854771,1422212,55,75.0
ERR854772,1526130,55,75.0
ERR854773,1941717,55,75.0
ERR854774,1664395,55,75.0
ERR854775,1488863,55,75.0
ERR854776,1869901,55,75.0
ERR854777,1296818,55,75.0
ERR854778,1641067,55,75.0
ERR854779,1440982,55,75.0
ERR854780,1459725,55,75.0
ERR854781,1842303,55,75.0
ERR854782,1805951,55,75.0
ERR854783,1294640,55,75.0
ERR854784,1092468,55,75.0
ERR854785,1271059,55,75.0
ERR854786,160122,55,75.0
ERR854787,58099,55,75.0
ERR854788,1541093,55,75.0
ERR854789,123466,55,75.0
ERR854790,1638455,55,75.0
ERR854791,1518442,55,75.0
ERR854792,1619517,55,75.0
ERR854793,1772221,55,75.0
ERR854794,1902318,55,75.0
ERR854795,2075376,55,75.0
ERR854796,122401,55,75.0
ERR854797,50802,55,75.0
ERR854798,2441180,55,75.0
ERR854799,1707131,55,75.0
ERR854800,1924790,55,75.0
ERR854801,158871,55,75.0
ERR854802,1687749,55,75.0
ERR854803,56714,55,75.0
ERR854804,85481,55,75.0
ERR854805,132487,55,75.0
ERR854806,132413,55,75.0
ERR854807,220676,55,75.0
ERR854808,370397,55,75.0
ERR854809,2279406,55,75.0
ERR854810,1785291,55,75.0
ERR854811,314660,55,75.0
ERR854812,190351,55,75.0
ERR854813,207360,55,75.0
ERR854814,285065,55,75.0
ERR854815,62949,55,75.0
ERR854816,1781184,55,75.0
ERR854817,56865,55,75.0
ERR854818,428607,55,75.0
ERR854819,49893,55,75.0
ERR854820,37167,55,75.0
ERR854821,42312,55,75.0
ERR854822,216990,55,75.0
ERR854823,76151,55,75.0
ERR854824,254644,55,75.0
ERR854825,16591,55,75.0
ERR854826,75734,55,75.0
ERR854827,44263,55,75.0
ERR854828,32032,55,75.0
ERR854829,57706,55,75.0
ERR854831,62364,55,75.0
ERR854832,305240,55,75.0
ERR854833,44215,55,75.0
ERR854834,21136,55,75.0
ERR854835,77240,55,75.0
ERR854836,74399,55,75.0
ERR854837,2212245,55,75.0
ERR854838,76406,55,75.0
ERR854839,32854,55,75.0
ERR854840,69977,55,75.0
ERR854841,55463,55,75.0
ERR854842,1881234,55,75.0
ERR854843,2040669,55,75.0
ERR854844,2089759,55,75.0
ERR854845,160905,55,75.0
ERR854846,2393495,55,75.0
ERR854847,1693920,55,75.0
ERR854848,84583,55,75.0
ERR854849,253144,55,75.0
ERR854850,39867,55,75.0
ERR854851,1797101,55,75.0
ERR854852,155420,55,75.0
ERR854853,269918,55,75.0
ERR854854,1565831,55,75.0
ERR854855,50629,55,75.0
ERR854856,2457185,55,75.0
ERR854857,85537,55,75.0
ERR854858,37774,55,75.0
ERR854859,1613917,55,75.0
ERR854860,266730,55,75.0
ERR854861,280689,55,75.0
ERR854862,45667,55,75.0
ERR854863,23160,55,75.0
ERR854864,1755211,55,75.0
ERR854865,84258,55,75.0
ERR854866,473003,55,75.0
ERR863489,71884,130,150.0
ERR863490,29972,130,150.0
ERR863491,17574,130,150.0
ERR863492,12981,130,150.0
ERR863493,12910,130,150.0
ERR863494,35541,130,150.0
ERR863495,60650,130,150.0
ERR863496,21706,130,150.0
ERR863497,114424,130,150.0
ERR863498,42891,130,150.0
ERR863499,1356564,130,150.0
ERR863500,1400341,130,150.0
ERR871296,33830,55,75.0
ERR871297,2072853,55,75.0
ERR871298,23641,55,75.0
ERR871299,21128,55,75.0
ERR871300,187968,55,75.0
ERR871301,91512,55,75.0
ERR871302,35924,55,75.0
ERR871303,228142,55,75.0
ERR871304,215197,55,75.0
ERR871305,133350,55,75.0
ERR871306,39133,55,75.0
ERR871308,60820,55,75.0
ERR871309,203852,55,75.0
ERR871310,45665,55,75.0
ERR871311,15709,55,75.0
ERR871312,14275,55,75.0
ERR871313,124861,55,75.0
ERR871314,26865,55,75.0
ERR871315,165077,55,75.0
ERR871316,374898,55,75.0
ERR871317,53223,55,75.0
ERR871318,37969,55,75.0
ERR871319,33633,55,75.0
ERR871320,36972,55,75.0
ERR871321,47303,55,75.0
ERR871322,15216,55,75.0
ERR871323,76988,55,75.0
ERR871324,52797,55,75.0
ERR871325,128779,55,75.0
ERR871326,74338,55,75.0
ERR871327,163376,55,75.0
ERR871328,34773,55,75.0
ERR871329,101286,55,75.0
ERR871330,2235620,55,75.0
ERR871331,87411,55,75.0
ERR871332,54069,55,75.0
ERR871333,36997,55,75.0
ERR871334,53830,55,75.0
ERR871335,144814,55,75.0
ERR871336,50175,55,75.0
ERR871337,52855,55,75.0
ERR871338,139231,55,75.0
ERR871339,25907,55,75.0
ERR871340,30369,55,75.0
ERR871341,16980,55,75.0
ERR871342,25004,55,75.0
ERR871343,322115,55,75.0
ERR871345,10757,55,75.0
ERR871346,23077,55,75.0
ERR871347,31273,55,75.0
ERR871348,11698,55,75.0
ERR871349,52327,55,75.0
ERR871350,12750,55,75.0
ERR871351,12829,55,75.0
ERR871352,194104,55,75.0
ERR871353,39700,55,75.0
ERR871354,65815,55,75.0
ERR871355,50415,55,75.0
ERR871356,244535,55,75.0
ERR871357,224223,55,75.0
ERR871358,297490,55,75.0
ERR871359,149108,55,75.0
ERR871360,170595,55,75.0
ERR871361,40009,55,75.0
ERR871362,26998,55,75.0
ERR871363,105399,55,75.0
ERR871364,215941,55,75.0
ERR871366,37414,55,75.0
ERR871367,50377,55,75.0
ERR871368,95007,55,75.0
ERR871369,400103,55,75.0
ERR871370,2333657,55,75.0
ERR871371,42209,55,75.0
ERR871372,38451,55,75.0
ERR871373,15562,55,75.0
ERR871374,2103125,55,75.0
ERR871375,162292,55,75.0
ERR871377,101079,55,75.0
ERR871378,28671,55,75.0
ERR871379,22053,55,75.0
ERR871380,121348,55,75.0
ERR871381,215497,55,75.0
ERR871382,53343,55,75.0
ERR871383,169247,55,75.0
ERR871384,96443,55,75.0
ERR871385,103542,55,75.0
ERR871388,30136,55,75.0
ERR871390,24668,55,75.0
ERR871391,462463,55,75.0
ERR871418,17984,55,75.0
ERR871419,181221,55,75.0
ERR871420,37666,55,75.0
ERR871421,68337,55,75.0
ERR871422,93017,55,75.0
ERR871423,166182,55,75.0
ERR871424,87225,55,75.0
ERR871425,262380,55,75.0
ERR871426,186027,55,75.0
ERR871427,451295,55,75.0
ERR871428,218680,55,75.0
ERR871429,176906,55,75.0
ERR871430,64150,55,75.0
ERR871431,52037,55,75.0
ERR871432,260947,55,75.0
ERR871433,2814997,55,75.0
ERR871434,20843,55,75.0
ERR871435,238173,55,75.0
ERR871436,272333,55,75.0
ERR871437,223457,55,75.0
ERR871438,170831,55,75.0
ERR871439,84783,55,75.0
ERR871441,449953,55,75.0
ERR871442,54433,55,75.0
ERR871443,67142,55,75.0
ERR871444,2779979,55,75.0
ERR871445,2980742,55,75.0
ERR871446,473648,55,75.0
ERR871447,60072,55,75.0
ERR871448,3016133,55,75.0
ERR871449,3119951,55,75.0
ERR871450,24107,55,75.0
ERR871451,2752747,55,75.0
ERR871452,2927108,55,75.0
ERR871453,2931498,55,75.0
ERR871454,42184,55,75.0
ERR871456,2581151,55,75.0
ERR871457,67936,55,75.0
ERR871458,20749,55,75.0
ERR871459,24168,55,75.0
ERR871460,233333,55,75.0
ERR871461,2462785,55,75.0
ERR871462,2596425,55,75.0
ERR871463,67033,55,75.0
ERR871464,3337256,55,75.0
ERR871465,83556,55,75.0
ERR871466,2097615,55,75.0
ERR871467,2309347,55,75.0
ERR871469,1530501,55,75.0
ERR871470,1618743,55,75.0
ERR871471,2378576,55,75.0
ERR871472,2671071,55,75.0
ERR871473,2904007,55,75.0
ERR871474,2175704,55,75.0
ERR871476,2759344,55,75.0
ERR871477,4389699,55,75.0
ERR871478,1326330,55,75.0
ERR871479,1811613,55,75.0
ERR871480,1226257,55,75.0
ERR871481,8994,55,75.0
ERR871482,2402776,55,75.0
ERR871483,1852849,55,75.0
ERR871484,1817838,55,75.0
ERR871485,2475461,55,75.0
ERR871486,969940,55,75.0
ERR871487,73142,55,75.0
ERR871488,2564828,55,75.0
ERR871489,3553285,55,75.0
ERR871490,1966549,55,75.0
ERR871491,3940769,55,75.0
ERR871492,3660033,55,75.0
ERR871493,2551416,55,75.0
ERR871494,1853191,55,75.0
ERR871495,3172473,55,75.0
ERR871496,3121556,55,75.0
ERR871497,3521531,55,75.0
ERR871498,1874911,55,75.0
ERR871499,3107679,55,75.0
ERR871500,3827899,55,75.0
ERR871501,3323603,55,75.0
ERR871502,3034474,55,75.0
ERR871503,3322176,55,75.0
ERR871504,2470549,55,75.0
ERR871505,3101694,55,75.0
ERR871506,2795717,55,75.0
ERR871507,3071901,55,75.0
ERR871508,2199465,55,75.0
ERR871509,2412856,55,75.0
ERR871510,2913374,55,75.0
ERR871511,3134566,55,75.0
ERR871512,3129829,55,75.0
ERR871513,3496517,55,75.0
ERR871514,2087128,55,75.0
ERR871515,2297872,55,75.0
ERR871516,3089619,55,75.0
ERR871517,1526014,55,75.0
ERR871518,1609797,55,75.0
ERR871519,2364728,55,75.0
ERR871520,2653552,55,75.0
ERR871521,2885860,55,75.0
ERR871522,2167322,55,75.0
ERR871523,2079616,55,75.0
ERR871524,2752573,55,75.0
ERR871525,4354354,55,75.0
ERR871526,1325143,55,75.0
ERR871527,1802884,55,75.0
ERR871528,1219430,55,75.0
ERR871529,950332,55,75.0
ERR871530,2387831,55,75.0
ERR871531,1843353,55,75.0
ERR871532,1805810,55,75.0
ERR871533,2460553,55,75.0
ERR871534,956217,55,75.0
ERR871535,2376170,55,75.0
ERR871536,2561691,55,75.0
ERR871537,3530431,55,75.0
ERR871538,1964886,55,75.0
ERR871539,3940552,55,75.0
ERR871540,3649991,55,75.0
ERR871541,2548411,55,75.0
ERR871542,1876661,55,75.0
ERR871543,3175392,55,75.0
ERR871544,3113582,55,75.0
ERR871545,3514660,55,75.0
ERR871546,1867717,55,75.0
ERR871547,3104432,55,75.0
ERR871548,3818534,55,75.0
ERR871549,3305783,55,75.0
ERR871550,3043141,55,75.0
ERR871551,3321385,55,75.0
ERR871552,2472009,55,75.0
ERR871553,3101573,55,75.0
ERR871554,2798790,55,75.0
ERR871555,3077809,55,75.0
ERR871556,2194091,55,75.0
ERR871557,2417125,55,75.0
ERR871558,2914778,55,75.0
ERR871559,3139488,55,75.0
ERR871560,3120459,55,75.0
ERR871561,3489116,55,75.0
ERR871562,2765851,55,75.0
ERR871563,1513895,55,75.0
ERR871564,2924370,55,75.0
ERR871565,2779501,55,75.0
ERR871566,2685878,55,75.0
ERR871567,3113506,55,75.0
ERR871568,3401406,55,75.0
ERR871569,1886333,55,75.0
ERR871570,2796692,55,75.0
ERR871571,2830504,55,75.0
ERR871572,2822291,55,75.0
ERR871573,2511467,55,75.0
ERR871574,3335271,55,75.0
ERR871575,2609753,55,75.0
ERR871576,2900363,55,75.0
ERR871577,2528379,55,75.0
ERR871578,3196791,55,75.0
ERR871579,2237469,55,75.0
ERR871580,3656970,55,75.0
ERR871581,3712647,55,75.0
ERR871582,3763996,55,75.0
ERR871583,3975802,55,75.0
ERR871584,3120851,55,75.0
ERR871585,2771350,55,75.0
ERR871586,1516939,55,75.0
ERR871587,2930694,55,75.0
ERR871588,2781166,55,75.0
ERR871589,2743434,55,75.0
ERR871590,3121313,55,75.0
ERR871591,3401878,55,75.0
ERR871592,1890926,55,75.0
ERR871593,2800580,55,75.0
ERR871594,2833275,55,75.0
ERR871595,2824004,55,75.0
ERR871596,2513624,55,75.0
ERR871597,3334939,55,75.0
ERR871598,2618616,55,75.0
ERR871599,2912350,55,75.0
ERR871600,2528749,55,75.0
ERR871601,3201493,55,75.0
ERR871602,2244339,55,75.0
ERR871603,3650494,55,75.0
ERR871604,3709920,55,75.0
ERR871605,3763372,55,75.0
ERR871606,3978956,55,75.0
ERR871607,3123634,55,75.0
ERR925699,2058583,55,75.0
ERR925700,2103086,55,75.0
ERR925701,1892108,55,75.0
ERR925702,2171295,55,75.0
ERR925703,1815569,55,75.0
ERR925704,1285928,55,75.0
ERR925705,1858362,55,75.0
ERR925706,1687628,55,75.0
ERR925707,1688240,55,75.0
ERR925708,1903437,55,75.0
ERR925709,2010075,55,75.0
ERR925710,2518669,55,75.0
ERR925711,2032296,55,75.0
ERR925712,2232883,55,75.0
ERR925713,1892367,55,75.0
ERR925714,2007571,55,75.0
ERR925715,1966470,55,75.0
ERR925716,1993145,55,75.0
ERR925717,1318889,55,75.0
ERR925718,1572582,55,75.0
ERR925719,1662349,55,75.0
ERR925720,1886018,55,75.0
ERR925721,1777776,55,75.0
ERR925722,2000029,55,75.0
ERR925723,2000086,55,75.0
ERR925724,1873416,55,75.0
ERR925725,1358559,55,75.0
ERR925726,1682090,55,75.0
ERR925727,1600945,55,75.0
ERR925728,1670841,55,75.0
ERR925729,1489339,55,75.0
ERR925730,1552997,55,75.0
ERR925731,1533414,55,75.0
ERR925732,4377236,55,75.0
ERR925733,2295969,55,75.0
ERR925734,2069941,55,75.0
ERR925735,1540269,55,75.0
ERR925736,1797980,55,75.0
ERR925737,1729172,55,75.0
ERR925738,2149665,55,75.0
ERR925739,2350844,55,75.0
ERR925740,1884040,55,75.0
ERR925741,2552851,55,75.0
ERR925742,2022201,55,75.0
ERR925743,2440494,55,75.0
ERR925744,2322061,55,75.0
ERR925745,1804459,55,75.0
ERR925746,1872164,55,75.0
ERR925747,1914719,55,75.0
ERR925748,1721484,55,75.0
ERR925749,1980510,55,75.0
ERR925750,1652528,55,75.0
ERR925751,1174045,55,75.0
ERR925752,1685418,55,75.0
ERR925753,1534163,55,75.0
ERR925754,1530729,55,75.0
ERR925755,1735758,55,75.0
ERR925756,1825519,55,75.0
ERR925757,2295029,55,75.0
ERR925758,1845288,55,75.0
ERR925759,2014577,55,75.0
ERR925760,1716421,55,75.0
ERR925761,1823124,55,75.0
ERR925762,1789818,55,75.0
ERR925763,1816562,55,75.0
ERR925764,1199926,55,75.0
ERR925765,1415447,55,75.0
ERR925766,1507061,55,75.0
ERR925767,1718274,55,75.0
ERR925768,1630259,55,75.0
ERR925769,1824086,55,75.0
ERR925770,1831391,55,75.0
ERR925771,1716958,55,75.0
ERR925772,1245138,55,75.0
ERR925773,1542303,55,75.0
ERR925774,1460140,55,75.0
ERR925775,1526012,55,75.0
ERR925776,1362702,55,75.0
ERR925777,1417731,55,75.0
ERR925778,1395903,55,75.0
ERR925779,3980929,55,75.0
ERR925780,2096029,55,75.0
ERR925781,1878658,55,75.0
ERR925782,1403986,55,75.0
ERR925783,1635075,55,75.0
ERR925784,1579035,55,75.0
ERR925785,1963092,55,75.0
ERR925786,2136024,55,75.0
ERR925787,1727980,55,75.0
ERR925788,2338737,55,75.0
ERR925789,1850639,55,75.0
ERR925790,2239649,55,75.0
ERR925791,2120859,55,75.0
ERR925792,1654767,55,75.0
ERR926014,3702650,55,75.0
ERR926015,3056715,55,75.0
ERR926016,2790021,55,75.0
ERR926017,4075535,55,75.0
ERR926018,3166427,55,75.0
ERR926019,2778205,55,75.0
ERR926020,2557360,55,75.0
ERR926021,4067269,55,75.0
ERR926022,4810457,55,75.0
ERR926023,3304045,55,75.0
ERR926024,2294787,55,75.0
ERR926025,2815765,55,75.0
ERR926026,2316738,55,75.0
ERR926027,2155248,55,75.0
ERR926028,3091973,55,75.0
ERR926029,2370848,55,75.0
ERR926030,2950410,55,75.0
ERR926031,1485849,55,75.0
ERR926032,2715130,55,75.0
ERR926033,2255760,55,75.0
ERR926034,2927196,55,75.0
ERR926035,3008273,55,75.0
ERR926036,4124582,55,75.0
ERR926037,2633521,55,75.0
ERR926038,3790343,55,75.0
ERR926039,3114145,55,75.0
ERR926040,2852386,55,75.0
ERR926041,4169575,55,75.0
ERR926042,3232935,55,75.0
ERR926043,80923,55,75.0
ERR926044,2613415,55,75.0
ERR926045,4149550,55,75.0
ERR926046,4915001,55,75.0
ERR926047,3382197,55,75.0
ERR926048,2341423,55,75.0
ERR926049,628129,55,75.0
ERR926050,76082,55,75.0
ERR926051,2193753,55,75.0
ERR926052,3160621,55,75.0
ERR926053,2418747,55,75.0
ERR926054,3007095,55,75.0
ERR926055,1518326,55,75.0
ERR926056,2781108,55,75.0
ERR926057,2305254,55,75.0
ERR926058,2992873,55,75.0
ERR926059,3081035,55,75.0
ERR926060,4218468,55,75.0
ERR926061,2694625,55,75.0
ERR949629,1891074,55,75.0
ERR949630,1395855,55,75.0
ERR949631,1740714,55,75.0
ERR949632,2079431,55,75.0
ERR949633,1836295,55,75.0
ERR949635,1972078,55,75.0
ERR949636,2267017,55,75.0
ERR949637,2567072,55,75.0
ERR949638,1920857,55,75.0
ERR949639,1300668,55,75.0
ERR949640,1780063,55,75.0
ERR949641,1473575,55,75.0
ERR949642,1989885,55,75.0
ERR949643,1711036,55,75.0
ERR949644,1678513,55,75.0
ERR949645,1624147,55,75.0
ERR949646,1527336,55,75.0
ERR949647,1795674,55,75.0
ERR949648,2146958,55,75.0
ERR949649,1675892,55,75.0
ERR949650,2118202,55,75.0
ERR949651,1659188,55,75.0
ERR949652,1753314,55,75.0
ERR949653,1800519,55,75.0
ERR949654,1951084,55,75.0
ERR949655,1669603,55,75.0
ERR949656,1665277,55,75.0
ERR949657,1806951,55,75.0
ERR949658,2339744,55,75.0
ERR949659,1653909,55,75.0
ERR949660,2008057,55,75.0
ERR949661,2058105,55,75.0
ERR949662,1512531,55,75.0
ERR949663,1883281,55,75.0
ERR949664,2255406,55,75.0
ERR949665,1989927,55,75.0
ERR949666,2557143,55,75.0
ERR949667,2143477,55,75.0
ERR949668,2455735,55,75.0
ERR949669,2785234,55,75.0
ERR949670,2075261,55,75.0
ERR949671,236078,55,75.0
ERR949672,1927885,55,75.0
ERR949673,1598811,55,75.0
ERR949674,2153782,55,75.0
ERR949675,1852751,55,75.0
ERR949676,1822354,55,75.0
ERR949677,1761466,55,75.0
ERR949678,1659311,55,75.0
ERR949679,1945690,55,75.0
ERR949680,2321744,55,75.0
ERR949681,1816785,55,75.0
ERR949682,2294088,55,75.0
ERR949683,1794714,55,75.0
ERR949684,1898822,55,75.0
ERR949685,1948130,55,75.0
ERR949686,2109973,55,75.0
ERR949687,1808645,55,75.0
ERR949688,1805905,55,75.0
ERR949689,1956195,55,75.0
ERR949690,2538222,55,75.0
ERR949691,1790991,55,75.0
ERR949692,2172617,55,75.0
ERR959157,547200,55,75.0
ERR959158,487153,55,75.0
ERR959159,52242,55,75.0
ERR959160,326144,55,75.0
ERR959161,125186,55,75.0
ERR959162,0,55,75.0
ERR959163,226552,55,75.0
ERR959164,950795,55,75.0
ERR959165,534205,55,75.0
ERR959166,202364,55,75.0
ERR959167,431068,55,75.0
ERR959168,88723,55,75.0
ERR959169,181304,55,75.0
ERR959170,1117729,55,75.0
ERR959171,693834,55,75.0
ERR959172,328449,55,75.0
ERR959173,946089,55,75.0
ERR959174,82525,55,75.0
ERR959176,909949,55,75.0
ERR959177,945392,55,75.0
ERR959178,77852,55,75.0
ERR959179,392493,55,75.0
ERR959180,124436,55,75.0
ERR959181,38590,55,75.0
ERR959182,332145,55,75.0
ERR959184,1756011,55,75.0
ERR959185,2074008,55,75.0
ERR959186,1230261,55,75.0
ERR959187,71136,55,75.0
ERR959188,1492361,55,75.0
ERR959189,332478,55,75.0
ERR959190,153522,55,75.0
ERR959191,187226,55,75.0
ERR959192,230389,55,75.0
ERR959193,472406,55,75.0
ERR959194,655535,55,75.0
ERR959195,121522,55,75.0
ERR959196,385325,55,75.0
ERR959197,489810,55,75.0
ERR959198,55846,55,75.0
ERR959199,699250,55,75.0
ERR959200,573274,55,75.0
ERR959201,464194,55,75.0
ERR959202,122984,55,75.0
ERR959203,225194,55,75.0
ERR959204,122842,55,75.0
ERR959205,108188,55,75.0
ERR959206,1285026,55,75.0
ERR959207,167966,55,75.0
ERR959208,30835,55,75.0
ERR959209,275262,55,75.0
ERR959210,368489,55,75.0
ERR959211,1097650,55,75.0
ERR959212,205950,55,75.0
ERR959213,1221,55,75.0
ERR959214,625976,55,75.0
ERR959215,296164,55,75.0
ERR959216,319392,55,75.0
ERR959217,269323,55,75.0
ERR959218,403442,55,75.0
ERR959219,106870,55,75.0
ERR959220,271566,55,75.0
ERR959221,280361,55,75.0
ERR959223,450721,55,75.0
ERR959224,697608,55,75.0
ERR959225,171108,55,75.0
ERR959226,111633,55,75.0
ERR959227,123711,55,75.0
ERR959228,42258,55,75.0
ERR959229,1158958,55,75.0
ERR959230,5190687,55,75.0
ERR959231,1102794,55,75.0
ERR959232,3559538,55,75.0
ERR959233,570566,55,75.0
ERR959234,940102,55,75.0
ERR959235,415218,55,75.0
ERR959236,83104,55,75.0
ERR959237,357383,55,75.0
ERR959238,126209,55,75.0
ERR959239,36185,55,75.0
ERR959241,174757,55,75.0
ERR959243,65141,55,75.0
ERR959244,168296,55,75.0
ERR959245,406259,55,75.0
ERR959246,158119,55,75.0
ERR959247,287001,55,75.0
ERR959248,338432,55,75.0
ERR959249,1063751,55,75.0
ERR959250,29464,55,75.0
ERR959251,178764,55,75.0
ERR959252,122925,55,75.0
ERR959254,685821,55,75.0
ERR959255,286886,55,75.0
ERR959256,163094,55,75.0
ERR959257,47217,55,75.0
ERR959258,968405,55,75.0
ERR959259,1044252,55,75.0
ERR959260,1622834,55,75.0
ERR959261,1751757,55,75.0
ERR959262,384653,55,75.0
ERR959263,346432,55,75.0
ERR959264,321226,55,75.0
ERR959265,135768,55,75.0
ERR959266,1081678,55,75.0
ERR959267,671682,55,75.0
ERR959268,312045,55,75.0
ERR959269,891072,55,75.0
ERR959270,82016,55,75.0
ERR959271,38537,55,75.0
ERR959272,840823,55,75.0
ERR959273,903868,55,75.0
ERR959274,73871,55,75.0
ERR959275,384231,55,75.0
ERR959276,120710,55,75.0
ERR959277,341132,55,75.0
ERR959278,320609,55,75.0
ERR959279,2255449,55,75.0
ERR959280,1696834,55,75.0
ERR959281,2017455,55,75.0
ERR959282,1210774,55,75.0
ERR959283,68025,55,75.0
ERR959284,1445225,55,75.0
ERR959285,321092,55,75.0
ERR959286,149067,55,75.0
ERR959287,180649,55,75.0
ERR959288,218021,55,75.0
ERR959289,452650,55,75.0
ERR959290,614955,55,75.0
ERR959291,112688,55,75.0
ERR959292,370252,55,75.0
ERR959293,470312,55,75.0
ERR959294,1852014,55,75.0
ERR959295,677835,55,75.0
ERR959296,557896,55,75.0
ERR959297,446039,55,75.0
ERR959298,117448,55,75.0
ERR959299,216696,55,75.0
ERR959300,116431,55,75.0
ERR959301,258912,55,75.0
ERR959302,1248419,55,75.0
ERR959303,156380,55,75.0
ERR959304,28633,55,75.0
ERR959305,325117,55,75.0
ERR959306,354018,55,75.0
ERR959307,1065550,55,75.0
ERR959308,197330,55,75.0
ERR959309,1384278,55,75.0
ERR959310,598768,55,75.0
ERR959311,290287,55,75.0
ERR959312,300412,55,75.0
ERR959313,262804,55,75.0
ERR959314,393395,55,75.0
ERR959315,100975,55,75.0
ERR959316,285577,55,75.0
ERR959317,265622,55,75.0
ERR959318,90928,55,75.0
ERR959319,432079,55,75.0
ERR959320,667027,55,75.0
ERR959321,166459,55,75.0
ERR959322,104531,55,75.0
ERR959323,118688,55,75.0
ERR959324,41989,55,75.0
ERR959325,1125197,55,75.0
ERR959326,5063452,55,75.0
ERR959327,1066551,55,75.0
ERR959328,3446598,55,75.0
ERR959329,559354,55,75.0
ERR959330,909311,55,75.0
ERR959331,407008,55,75.0
ERR959332,80277,55,75.0
ERR959333,345168,55,75.0
ERR959334,117700,55,75.0
ERR959335,31590,55,75.0
ERR959336,284735,55,75.0
ERR959337,167570,55,75.0
ERR959338,619399,55,75.0
ERR959339,64043,55,75.0
ERR959340,159918,55,75.0
ERR959341,384230,55,75.0
ERR959342,150911,55,75.0
ERR959343,276599,55,75.0
ERR959344,326009,55,75.0
ERR959345,1026261,55,75.0
ERR959346,27398,55,75.0
ERR959347,174514,55,75.0
ERR959348,119400,55,75.0
ERR959349,148668,55,75.0
ERR959350,669986,55,75.0
ERR959351,279413,55,75.0
ERR959352,157838,55,75.0
ERR959353,46863,55,75.0
ERR959354,940873,55,75.0
ERR959355,1017104,55,75.0
ERR959356,1599249,55,75.0
ERR959357,1697150,55,75.0
ERR959358,372547,55,75.0
ERR959359,333632,55,75.0
ERR959360,305967,55,75.0
ERR959361,129940,55,75.0
ERR959362,768006,130,150.0
ERR959363,682865,130,150.0
ERR959364,655158,130,150.0
ERR959365,849741,130,150.0
ERR959366,956605,130,150.0
ERR959367,928522,130,150.0
ERR959368,609941,130,150.0
ERR959369,678513,130,150.0
ERR959370,448531,130,150.0
ERR959371,867323,130,150.0
ERR959372,868680,130,150.0
ERR959373,941541,130,150.0
ERR959374,302065,54,75.0
ERR959375,180231,54,75.0
ERR959376,201335,54,75.0
ERR959377,65776,54,75.0
ERR959378,34232,54,75.0
ERR959379,148880,54,75.0
ERR959380,94540,54,75.0
ERR959381,117954,54,75.0
ERR959382,101591,54,75.0
ERR959383,30284,54,75.0
ERR959384,219326,54,75.0
ERR959385,105460,54,75.0
ERR959386,6341,54,75.0
ERR959387,34,54,75.0
ERR959388,9,54,75.0
ERR959389,17,54,75.0
ERR959390,2,54,75.0
ERR959391,1,54,75.0
ERR959392,10,54,75.0
ERR959393,10,54,75.0
ERR959394,4659,54,75.0
ERR959395,30813,54,75.0
ERR959396,15,54,75.0
ERR959397,7,54,75.0
ERR959398,34049,54,75.0
ERR959399,100201,54,75.0
ERR959400,36187,54,75.0
ERR959401,82892,54,75.0
ERR959402,77696,54,75.0
ERR959403,93181,54,75.0
ERR959404,70538,54,75.0
ERR959405,75367,54,75.0
ERR959406,72712,54,75.0
ERR959407,85720,54,75.0
ERR959408,114648,54,75.0
ERR959409,21164,54,75.0
ERR959410,187301,54,75.0
ERR959411,49378,54,75.0
ERR959412,41837,54,75.0
ERR959413,14018,54,75.0
ERR959414,57943,54,75.0
