SRA_run_accession,count
SRR10436029,106625
ERR960690,3010
ERR1374428,4128
SRR6655095,29878
SRR12313628,220954
SRR6469243,60258
SRR8883698,249956
ERR1891727,1000
SRR14139661,243130
ERR517981,87584
SRR392110,576
ERR1125062,721838
SRR15204093,215362
SRR7813743,371592
SRR9198651,13322
ERR1757700,31006
ERR1108105,325990
SRR850600,158256
ERR1397059,657382
SRR18927200,51385
ERR960835,1674
SRR7615223,256619
SRR1062505,33975
SRR580567,24
SRR6654934,6017
SRR1555573,4882
ERR596685,23702
ERR1888639,8822
ERR023150,272112
SRR17630953,108786
ERR1204489,97368
ERR1857924,31458
ERR1415213,29616
SRR11590405,110756
SRR7789545,9790
SRR5921188,362119
SRR6890900,270860
SRR11303217,241
ERR1891660,58388
ERR1415427,109150
SRR7419888,11662
ERR1475674,29118
ERR854850,177180
ERR670981,71472
SRR9198896,6197
ERR2723323,360640
ERR1373432,26616
SRR12554276,1446184
SRR1004786,232516
SRR18053117,814886
SRR13729822,121952
ERR853809,43076
ERR1251914,14172
SRR13724943,2886146
SRR10151718,57920
SRR15048107,138362
SRR10070815,93250
ERR1204347,91116
ERR659977,119420
ERR1124423,195606
ERR1730599,19702
ERR2723490,85522
ERR1475765,28876
ERR582938,1676
SRR12070793,19092636
ERR1427204,1166652
SRR9674246,122568
SRR1062502,32294
SRR17375072,586109
SRR10126219,12728
ERR596425,53972
SRR11039812,144972
SRR870823,169662
ERR2102841,99115
SRR12070759,24823924
ERR716880,119570
SRR13249699,623040
SRR5921117,217021
ERR853575,38104
SRR7891988,162054
SRR6890848,76902
ERR999242,76726
ERR1475822,41874
SRR10004223,447548
ERR1216637,109300
ERR1821853,24134
ERR1888208,29584
ERR2146946,427520
DRR029935,132927
ERR1730497,22622
ERR2723253,44304
ERR949633,172
SRR13011475,454792
SRR8944754,747540
SRR12446294,454968
ERR1475788,34024
SRR1872252,31664
SRR8106326,590056
SRR8106624,22216
SRR10916846,37202
SRR5921018,348594
SRR7905407,4161960
SRR6250318,125722
SRR6655213,13902
ERR949662,104
ERR963123,112
ERR1757508,32358
SRR17235495,13
ERR1821682,21916
ERR1442732,19580
ERR1889401,260418
SRR12464105,251676
SRR6250003,57286
SRR13796922,1646186
SRR6908725,50292
SRR372799,267514
ERR780311,95456
ERR1216687,37534
SRR15600969,106434
SRR8109308,193590
SRR6469428,91628
ERR582945,1510
ERR1099547,585196
ERR1216034,175922
SRR16973883,69458
ERR1891670,58700
SRR7789540,11973
ERR1730836,24632
SRR11302741,358
SRR19641893,138320
ERR1374839,8588
ERR1692547,50318
ERR2146918,149891
SRR6469471,31472
ERR716932,148212
SRR11302960,70
ERR659899,64368
SRR8883689,228932
SRR13729831,439016
SRR10989890,355658
SRR13149770,421504
ERR7179902,146823
SRR11040634,260906
SRR11303288,121
SRR14930237,651928
SRR10125969,21374
SRR13115058,1056876
ERR1204256,155306
SRR13646761,320562
ERR1397081,60050
ERR1374544,24334
ERR1821779,25580
SRR12661890,60325
ERR657601,88622
SRR1062704,20018
SRR11303181,89
SRR6654772,11211
ERR1107987,70722
ERR1858082,27302
ERR1099513,114300
ERR1757655,15620
ERR871576,2408
SRR11033790,48752
ERR1757474,24916
SRR17248532,268374
ERR999209,61492
SRR11302851,117
ERR4910706,232217
ERR853830,38944
SRR12974176,515917
ERR1218391,172522
ERR1889043,274930
SRR6661138,151616
SRR6268057,52049
SRR10868216,885310
SRR8293706,197874
SRR12194979,555194
SRR10151951,41300
ERR853659,32576
ERR738298,91752
ERR1620451,299414
SRR1554494,2332375
SRR519728,3741350
ERR1888099,182688
SRR3231360,213174
SRR8135914,3010964
ERR1730688,26230
SRR22018578,236414
SRR8457169,495192
SRR7268859,106000
SRR14075701,217170
SRR17400081,187764
SRR1872212,10312
SRR6468870,174484
SRR1821820,228820
SRR19667663,165628
ERR2723921,23902
ERR1252261,17916
ERR1621427,35466
ERR959962,3420
SRR7535411,40511
SRR8632333,653860
SRR1797772,115894
ERR968039,662
SRR10070851,192408
ERR1124973,975196
ERR1216024,135702
ERR2723563,180270
SRR6289681,64506
SRR6814888,278068
ERR737710,93750
ERR2154694,79460
SRR7662071,63602
ERR1373646,32168
ERR596711,24686
SRR3207414,104819
SRR953573,44973
ERR1374127,8312
ERR1373713,45428
SRR6654676,11562
SRR8987980,235444
ERR1889052,119386
DRR189400,113463
SRR12201939,266500
SRR8106665,23272
ERR1892071,87036
ERR1216598,100062
SRR5443704,92718
ERR1426881,693166
SRR11303162,104
ERR1204299,141206
SRR18687250,71418
ERR1397079,5028
SRR12661893,98200
SRR9875037,64076
SRR5270230,196960
ERR340674,42104
SRR1062735,19525
SRR7641840,1870622
ERR755671,163890
ERR853533,47276
SRR4243164,175388
SRR6469026,87198
SRR10017650,691682
ERR8516966,2991562
SRR1062673,19763
ERR1108150,172984
SRR14813038,231814
ERR2723519,136314
ERR3446732,68420
SRR6250114,15672
ERR2723869,187672
ERR2723168,31486
SRR8106588,26962
ERR926049,304
SRR6654929,5441
SRR17247015,278668
ERR1821976,21718
ERR525333,56190
SRR6289743,94892
SRR14480031,3550966
SRR6908685,37430
ERR659777,103822
SRR7886613,1896028
SRR15362159,543545
SRR11881512,410486
SRR8106268,172802
ERR854837,171656
ERR667492,57184
ERR2154766,72280
ERR1416173,69964
SRR5931499,109700
SRR21034902,207692
SRR17026708,255848
SRR18053124,697230
SRR2834965,100080
SRR8135937,837368
SRR3231302,1779472
SRR1871980,21140
SRR1205162,235263
SRR16647479,393702
SRR7749245,12622
ERR1730780,24696
SRR11427294,417566
SRR16299313,15626
SRR10753178,36910
SRR7909905,425456
SRR10136108,858358
ERR1621463,48540
SRR6176661,53714
ERR1621676,43320
ERR959384,5530
SRR11303171,37
ERR659905,92720
SRR6469396,80744
SRR1872978,46064
SRR12194959,830892
SRR13759084,36718
SRR6654794,20817
SRR8591743,582966
SRR10958329,276816
ERR1426952,723174
SRR9728742,563444
SRR12464083,297482
SRR1872735,15572
SRR12354658,96956
SRR3381841,276842
SRR5163820,136246
SRR12661672,370190
SRR6176632,2964028
SRR18054178,46239
SRR14703437,1066284
SRR21617352,152850
SRR9198969,9229
ERR1215749,227900
SRR6654590,5997
ERR1407678,20742
SRR6268053,25390
SRR16299544,17236
ERR667490,31706
SRR6345656,1190205
SRR11302694,147
ERR1432014,87358
SRR8526606,150562
SRR10958328,285443
ERR1397065,1876
SRR870920,88238
SRR7299188,165054
SRR6411465,683496
ERR959717,2552
ERR871358,256638
SRR8457163,557000
SRR6654430,17580
ERR657528,71454
SRR7947921,1173602
SRR2346975,103779
ERR871531,176998
SRR10117559,24477
SRR9336401,197946
ERR1889623,154272
SRR17714718,321222
ERR1396999,12836
ERR1888882,284354
ERR1475686,20100
ERR1374487,20682
ERR1373635,73398
SRR10974088,31158
ERR853746,52684
ERR960963,400
ERR960383,2922
ERR657605,76152
SRR17219919,7780
SRR14217587,160429
ERR1108221,130290
SRR12974174,442802
ERR1407544,108
ERR960574,216
ERR959886,180
SRR12661661,56487
SRR3228702,41262
SRR11303119,186
ERR10034050,2736190
SRR16299077,8840
SRR8526633,501126
SRR5810729,120
SRR6654506,516
SRR6469021,47876
SRR12037337,15514
ERR1888988,536788
ERR998274,60
ERR1124960,861980
SRR14270301,3274140
SRR13519932,622918
ERR1373480,23258
SRR7419867,27764
SRR8135950,371778
SRR3655792,203032
SRR6655158,24489
SRR6039226,9699010
SRR7909909,3254304
SRR10070567,412928
ERR1251925,14844
ERR716838,179130
SRR5006031,2034566
ERR1821498,25118
SRR11302774,195
ERR960796,1376
SRR3622448,84895
ERR960813,1536
SRR9728748,471642
ERR998417,26712
SRR12999696,6763
ERR1816534,20320
SRR8286600,174724
ERR4091971,324740
SRR12283715,679658
ERR1757593,22334
ERR960696,6594
ERR1888369,328512
ERR1891731,59654
ERR958889,14644
ERR1730601,23828
SRR17210879,179947
SRR1062475,32287
SRR3231298,3488446
ERR1858013,29866
SRR11427410,399622
SRR11519059,119031
ERR959634,1516
SRR17655018,199314
ERR7720646,2927264
ERR1889650,103508
ERR1215990,136402
SRR10117578,206562
ERR1124788,400774
ERR1205361,478
SRR8883851,414902
ERR1122833,138874
SRR8298693,488748
SRR15204063,175926
SRR870845,112537
ERR718601,95932
SRR7266720,1548305
SRR5921168,359344
SRR5131061,390252
ERR1069110,209418
SRR14077609,261760
SRR22805223,1327652
ERR960433,11568
SRR7947906,15116810
SRR10070739,165354
ERR7131126,537359
SRR7419837,9348
SRR9728722,434692
SRR11420468,97312
ERR667411,21608
ERR853475,44720
SRR5893147,2189
SRR6268064,10627
SRR12492995,119415
SRR8106592,25694
SRR6654298,14826
SRR9189637,934847
SRR23064378,266714
ERR1442881,14664
SRR20869084,67409
ERR202608,1890
SRR13074853,11954
ERR697950,41382
SRR942768,161694
SRR11519052,127346
SRR8914613,242988
SRR12125423,35509
SRR18927194,72470
ERR716794,138446
SRR13376249,487700
SRR12287388,106433
ERR1730617,22608
SRR11302336,120
SRR8883792,215712
SRR11303269,142
SRR6250141,79602
ERR1216724,74080
ERR1414844,102602
ERR1888536,665052
SRR12134629,318088
ERR1730819,10698
ERR999374,92
SRR12037495,18225
ERR999412,384
SRR5978433,1398584
SRR10277626,290670
SRR10513906,215990
ERR1216456,20940
SRR8526638,396522
SRR1974165,2089834
ERR667465,43230
SRR10010367,122780
ERR7179893,247743
SRR7119841,8032
ERR853657,40744
ERR659791,111200
SRR19859441,361604
SRR18687241,76299
SRR6334838,560555
SRR6654569,21384
ERR1821720,21808
SRR11302661,75
ERR1821983,22994
SRR6293905,1841240
ERR1252139,17620
SRR12712228,159014
ERR7179892,194193
SRR6655211,43
ERR1373672,53526
ERR1108201,125872
ERR1124875,713098
SRR6468855,114222
SRR14930242,514704
SRR10126326,14318
ERR1427258,1184460
ERR232308,9084
ERR958920,27216
SRR5893132,149894
ERR1621566,42668
SRR5017074,3316560
ERR1415380,51026
ERR1107898,73292
DRR162550,19578
ERR960870,5044
ERR1416033,24054
SRR15204108,159185
ERR2723252,3108
SRR6468842,90136
ERR2723047,31254
ERR984484,93410
SRR1062559,18745
SRR12070743,22296152
SRR8802098,108089
SRR8106529,24860
ERR1124972,628806
ERR667386,36604
ERR1475607,24426
SRR19430237,472642
SRR10070859,209538
ERR999336,94
ERR1215971,102878
ERR1427203,784130
SRR9198709,8899
SRR11554205,202301
ERR1821483,21504
ERR697998,49832
ERR1857621,27492
ERR1215683,262
SRR13785097,21777114
ERR5056077,117934
ERR2723286,333880
SRR20958399,121484
SRR10990408,626518
SRR5482143,1217478
ERR1889782,134348
ERR1415064,70
SRR6655131,49492
ERR4568377,240588
SRR516550,62
ERR1069145,311234
ERR1757488,33286
SRR1062294,32000
ERR1730774,25850
ERR3266366,29658
SRR6655262,12914
SRR13565162,221910
SRR1609752,84684
ERR1374509,5772
ERR659988,100770
SRR11263439,761012
SRR5483549,369504
SRR11926671,908078
ERR1124843,662892
ERR2723545,1074502
ERR2723063,81932
ERR517912,72300
ERR517938,41672
SRR21966425,117308
ERR1216721,67928
ERR2304202,447808
SRR9198932,11783
SRR8182165,170840
ERR1757679,28478
ERR1620521,170930
SRR8552547,428463
SRR7268809,239390
SRR11303141,74
ERR657612,107344
SRR1821822,324497
SRR13565160,268102
ERR1426997,841286
ERR960375,4626
ERR1373685,54666
SRR1920171,1019301
ERR1857747,2762
SRR10070790,6198
ERR958938,34904
SRR6249947,52592
SRR17547513,27496
ERR1416061,32300
SRR1872535,20
ERR960843,3254
ERR1475502,33668
SRR16292398,282504
ERR1821757,24604
SRR10828002,982646
SRR13181540,354390
ERR716746,139740
ERR2723776,150442
SRR16299072,14798
ERR1204449,274594
SRR11303275,640
SRR5921089,132157
SRR870827,163406
ERR1858017,31930
ERR1757545,10760
SRR6908673,78894
SRR1062544,33116
SRR6469813,65368
SRR5921084,2811964
ERR959283,1580
ERR960946,296
SRR6469693,155496
SRR2751042,281202
SRR16299375,10569
ERR1620556,422262
SRR11427303,461818
SRR13979078,2334867
ERR925777,978
SRR6908718,14858
SRR7905353,2144828
ERR10047720,274762
SRR10126329,14008
ERR3413870,406178
ERR1205383,34
SRR11090022,52460
ERR1475750,41450
SRR13759097,86532
SRR6176648,6170192
ERR999511,38344
SRR11186466,1526236
SRR10490660,14039
SRR9207160,426426
SRR6469198,69594
SRR10038908,542730
ERR1397082,23818
SRR3290608,413128
ERR1416155,55392
SRR10828015,140334
SRR489487,27567
SRR12070725,25013320
ERR780141,110066
SRR1872153,46
SRR6469584,2
ERR1730531,16580
ERR517868,84788
SRR10151720,64082
ERR1857970,27700
SRR5810831,1782
SRR5087314,307331
ERR1215933,588
ERR960816,16788
ERR1373413,29912
ERR1374826,15264
SRR5893153,116507
SRR7699146,200352
SRR11917470,393648
SRR13181547,475288
ERR718577,95396
SRR3207401,229262
ERR517958,57040
ERR1889114,311390
ERR780064,84544
SRR7789572,12936
ERR1442805,15546
ERR1427216,881592
ERR1821492,26278
ERR1397026,1896
ERR998429,37162
ERR1730624,13600
SRR2968452,786350
SRR10868214,381972
SRR13015657,902224
ERR999221,39692
SRR8991407,2340530
SRR11302865,78
ERR1427112,699404
SRR9906810,1196716
ERR015565,128468
SRR21518658,1652124
SRR6654642,16785
ERR716879,130542
ERR1218472,161018
SRR7905348,4125516
SRR8286603,361784
SRR10126208,10520
ERR1888202,128410
SRR6250050,73296
ERR960317,28954
SRR13437207,160661
SRR9211484,165192
SRR10151779,55378
SRR10125967,15913
ERR1426896,660594
ERR1442611,13800
SRR17349041,211872
SRR11302868,79
ERR1857984,27162
SRR10958330,256603
SRR15036055,293771
SRR21831647,374500
ERR959848,3338
ERR1662953,434330
ERR2723480,93902
SRR8883790,237758
SRR6469188,91380
SRR13015631,686832
SRR11303059,40
SRR1872480,26258
ERR1888729,166048
SRR11974579,123747
SRR8383283,4145
SRR13979037,83592
ERR1888449,247052
SRR9674268,122082
SRR11214439,306436
SRR13938397,97680
SRR8552563,80825
ERR1108106,296718
ERR959937,6
SRR1871925,14320
ERR657596,94720
ERR1125058,526124
ERR1857624,30928
SRR17547532,33510
ERR958896,22896
SRR6654971,15563
ERR1821521,21412
ERR1432011,26744
ERR925767,272
ERR1889564,40594
SRR17968062,413238
SRR6469793,14
ERR871564,150
ERR7384924,5259762
SRR1062703,20438
SRR8784157,367377
SRR10151602,629476
ERR1373367,21960
SRR5382051,118996
SRR10126264,7971
ERR925790,394
ERR1396822,47628
SRR9198798,16875
ERR960650,10
ERR1857899,32650
ERR1215577,30
SRR5382062,139203
SRR11874786,102598
SRR1872712,18468
SRR1872229,14820
ERR659959,110778
SRR6469596,134312
SRR11519033,99293
ERR960302,28252
SRR21966439,143393
ERR1821511,21648
SRR22437987,183824
SRR801554,225522
SRR5164427,174769
ERR1889663,187370
ERR596614,66168
ERR1595122,220864
SRR11427233,409232
SRR12661863,76580
ERR830339,172498
SRR7947904,8490640
SRR11114796,273968
SRR9333945,691678
SRR7633490,24166
SRR13777244,355644
ERR854844,136498
ERR1857913,31808
ERR1821591,24652
ERR984486,1420
SRR3581315,578333
ERR1821505,22876
SRR18820775,396562
SRR11856743,476716
SRR6025600,382288
SRR8928859,301444
ERR477364,34458
SRR12037425,10143
SRR11365196,126773
SRR10951081,288598
SRR13796905,1508020
SRR1062500,32244
SRR12436840,113925
SRR6890863,335449
SRR5004952,582994
SRR7268973,186956
SRR12831469,666582
ERR590759,53546
SRR8106335,48234
SRR6250132,48040
SRR12340458,1056990
ERR1216555,27996
SRR12037433,17681
ERR659802,224504
SRR7410382,273290
SRR6811824,729811
ERR871361,282304
SRR11951251,151060
SRR1062359,114538
SRR11303294,151
ERR1475622,30850
SRR2227378,182793
SRR8928926,620716
ERR340687,1240
ERR1889746,345184
SRR5626509,84189
SRR6655118,49825
SRR7886620,408979
SRR6020332,717072
ERR1218407,199628
ERR2723190,14230
SRR5921180,344953
ERR959205,5524
SRR5507580,222400
SRR11851896,722403
ERR1216667,27894
SRR1062610,17937
SRR12194871,291751
SRR12070756,34642190
SRR1872255,28524
ERR1215758,263074
ERR853749,50980
SRR22018602,236418
ERR1124569,498888
SRR6416905,134360
ERR1757461,5992
SRR13839969,62215
SRR5921024,166826
ERR1122744,299220
SRR9325685,173790
ERR1891632,55756
SRR5125777,965540
SRR12661788,87066
SRR1785163,606825
SRR12661880,41310
ERR10368632,517918
SRR10974099,63570
SRR15600964,97884
ERR1373440,25406
SRR3166956,36434
SRR6468975,82022
ERR999235,92
ERR232301,1644706
ERR1857962,29148
SRR5934165,104760
SRR8106681,27980
ERR697934,53656
ERR2154737,14050
SRR10974050,61364
SRR7268976,8448
SRR10126060,11309
SRR6655303,6362
SRR3083705,158246
ERR2723372,86666
ERR1620487,450976
ERR1415117,60636
ERR1108531,323052
ERR1662948,390966
ERR1205371,50
SRR6250224,71694
ERR2722983,167976
ERR1821737,23790
SRR850596,98554
ERR4568385,172036
SRR658536,193458
ERR1442577,15358
ERR1442885,17234
SRR5485627,146719
ERR1857732,31266
SRR6507309,19096
ERR1215535,86
ERR659962,87354
ERR1396809,1
ERR959171,23178
SRR12890232,349954
ERR1216786,40054
SRR19571650,109601
ERR998170,818
SRR5809481,78798
ERR667562,53550
ERR998130,394
SRR12658666,329584
SRR5934162,126009
ERR9077191,48767
SRR1062282,22520
SRR8784489,24016
SRR12436842,107977
ERR1891669,62944
ERR999416,33668
ERR1475570,25864
SRR3228724,221095
SRR5810881,1358
ERR1889241,137362
ERR1889329,219132
SRR2473238,739716
SRR6494606,1140232
ERR1215714,184824
SRR11302357,42
SRR17259773,7316964
SRR11302499,125
SRR1872003,21572
SRR6020314,1902284
SRR11427219,390280
SRR835160,18168
ERR2154651,16964
ERR1374709,6428
ERR1374207,13886
ERR596694,19358
SRR7410393,141380
SRR6655348,111243
SRR5921099,352028
ERR1124584,1127710
SRR12436823,36562
SRR11362970,257496
SRR3498280,122436
SRR11303075,48
ERR1124598,135614
ERR1888350,336202
ERR1216425,108176
ERR2723127,56532
SRR10204645,632430
SRR6652895,875414
ERR960323,95474
SRR5893083,270737
SRR15236534,270200
ERR737728,139170
ERR1108104,332986
ERR2723309,120782
SRR1205171,232511
SRR19086717,81124
ERR1218337,168252
SRR10070547,60760
SRR8383290,7590
SRR15204106,186149
SRR17248533,378588
SRR5810915,386
SRR9198778,5968
SRR18220779,51992
SRR5485640,147247
ERR716893,167430
ERR1730820,22992
ERR406894,82597
SRR6468742,52594
ERR2154722,3734
SRR6416903,160690
SRR870852,123155
SRR7662069,4498
ERR960017,2362
ERR1122659,249348
ERR596691,27806
ERR1475615,46648
SRR11537843,3595623
SRR12158937,219274
SRR11302786,115
ERR716791,50
ERR1888132,103040
SRR6176633,3112964
SRR10151860,81504
ERR871479,177134
SRR10010363,80092
SRR6268134,629637
SRR3932212,336226
SRR10958325,257679
SRR8928772,283048
SRR12661557,99368
SRR1931774,1005045
SRR12194823,434004
SRR19641884,369208
ERR1888499,333848
ERR1888069,270474
ERR1205381,218216
ERR1124864,360020
SRR10151641,67584
SRR17219973,4651
SRR18788797,276264
ERR1426942,938998
SRR1872778,21098
SRR11303209,72
SRR8787665,138364
SRR16299363,8400
ERR1889655,107308
SRR11563228,55794
SRR7419876,9479
SRR11427315,345538
SRR5443687,153859
ERR1216066,156140
SRR5519773,255815
ERR2865434,121242
ERR1125036,540054
ERR1204521,103706
ERR1889046,212206
SRR1872394,21934
SRR2751020,370150
SRR6469197,74790
SRR11590434,273804
ERR960210,5314
ERR1204444,379570
SRR10887560,369808
ERR854863,153840
SRR15626569,263054
ERR1889871,64524
ERR1124906,409936
SRR9674250,113428
SRR6468929,76452
ERR1251891,19014
ERR1620590,185002
ERR1888441,582678
ERR1857801,1086
SRR10070776,20958
SRR17235504,7
SRR1872669,10660
ERR1396986,63598
ERR1407600,464
ERR959438,10
ERR1294276,66483
SRR1872156,82914
SRR12492981,116390
SRR22163682,388746
ERR853689,49076
ERR716721,42918
SRR5113017,466308
SRR7942619,544374
ERR1816571,26254
SRR6469365,84574
ERR968145,350
ERR10180588,881822
SRR8787729,380117
SRR1062239,120277
SRR16299240,15271
SRR6469839,80656
SRR14993688,131287
SRR5892568,360847
SRR11303115,106
SRR16299319,17418
ERR1857598,30740
SRR10152012,48728
SRR7089639,42206
SRR6654501,13073
ERR340678,3042
SRR11427302,250146
SRR21420713,146406
SRR7268948,204170
SRR1062636,18593
ERR960331,7868
ERR659807,64662
ERR1475740,48200
SRR20283714,97209
SRR18296198,174430
ERR1108513,251642
SRR12874640,138872
SRR6908360,340480
SRR6890885,239774
ERR271381,570
ERR871573,766
ERR1396936,125028
SRR2776885,144922
ERR1252193,16256
ERR1204622,139354
ERR1204586,133330
SRR1872766,35344
ERR1124898,376466
SRR5921148,250633
SRR8883726,17078
SRR10151652,145774
SRR6908691,30514
SRR10127657,357004
SRR11302769,1190
SRR15483581,344846
SRR22018583,1054074
ERR1888723,98156
ERR959367,51866
ERR1621522,42174
SRR6039229,9190264
SRR13839970,54733
ERR1889600,108322
SRR6468961,59126
SRR13242469,11408
SRR1062814,19992
ERR1427004,649978
SRR13972064,68518
ERR1889239,44186
SRR12851622,435342
SRR6025585,10579918
ERR1107971,131934
SRR7662045,23167
ERR959035,4078
ERR1252086,14530
ERR1374733,9894
SRR3420421,1290074
ERR959699,6500
SRR10126212,14361
ERR1857821,4276
SRR8298708,283038
SRR20002720,139955
SRR9159930,550770
ERR1888560,707946
SRR10151975,106498
SRR14915982,93947
ERR1889059,355734
SRR3381723,443246
SRR7410386,146356
SRR14217658,4259
ERR2723070,129748
SRR870863,140630
SRR7419864,11659
ERR1888066,291922
ERR716903,184646
SRR1342216,188774
SRR1871856,11162
SRR3083691,455526
SRR10887546,180792
ERR1888500,18770
SRR10126197,11185
SRR6655014,9726
ERR960545,14
SRR3932188,225704
SRR7299184,152420
SRR9662028,293692
SRR10887435,1284930
ERR1216635,82202
SRR5810745,1066
SRR17349043,166838
SRR8106721,39932
SRR14428559,104796
SRR1872171,21604
ERR998213,43818
ERR1730805,13564
ERR1426850,170024
SRR10974119,57566
SRR5113044,144276
SRR14783849,1120730
SRR10070636,69798
SRR6308294,163548
SRR9875057,57518
ERR517910,69910
SRR8928921,70974
ERR960792,2428
SRR10887586,165016
SRR11303283,164
ERR738265,74148
SRR1188148,98345
ERR2723989,37970
ERR2154634,158520
SRR998921,31466
SRR5398454,883084
ERR1204474,57480
SRR1062384,115891
ERR1408808,96346
ERR998443,33358
ERR1888229,69922
SRR8787762,10202
SRR16573986,416398
ERR1252084,23080
SRR12194925,392283
SRR11186436,49352
SRR8377228,45534
ERR1889634,146686
ERR1888849,22670
SRR12443360,481292
SRR870765,16
SRR1872275,17742
SRR9674296,110894
ERR596588,32268
SRR6250236,96260
