fastq_name	median	unique	reads	size	compressed_size
ERR1475741_1	55	1	1758204	326097936	72086766
ERR1475741_2	75	1	1758204	396426096	110189311
ERR1475742_1	55	1	921058	169030252	38485748
ERR1475742_2	75	1	921058	205872572	59144819
ERR1475743_1	55	1	1623730	300816824	68395973
ERR1475743_2	75	1	1623730	365766024	101991965
ERR1475744_1	55	1	2381575	443291684	99355039
ERR1475744_2	75	1	2381575	538554684	155161900
ERR1475745_1	55	1	774144	141998076	28436300
ERR1475745_2	75	1	774144	172963836	45191843
ERR1475746_1	55	1	1737937	322287740	72419822
ERR1475746_2	75	1	1737937	391805220	111074076
ERR1475747_1	55	1	2250033	418561788	92410648
ERR1475747_2	75	1	2250033	508563108	142545162
ERR1475748_1	55	1	2259143	420274468	93718491
ERR1475748_2	75	1	2259143	510640188	143194982
ERR1475749_1	55	1	519168	95082492	20017708
ERR1475749_2	75	1	519168	115849212	30232533
ERR1475750_1	55	1	1908727	354396260	78420892
ERR1475750_2	75	1	1908727	430745340	119856733
ERR1475751_1	55	1	2265823	421530308	94112246
ERR1475751_2	75	1	2265823	512163228	143538692
ERR1475752_1	55	1	1708537	316760540	71505285
ERR1475752_2	75	1	1708537	385102020	109864963
ERR1475753_1	55	1	1631310	302241864	26472946
ERR1475753_2	75	1	1631310	367494264	35873173
ERR1475754_1	55	1	1861505	345518524	78215441
ERR1475754_2	75	1	1861505	419978724	117466258
ERR1475755_1	55	1	2325157	432685100	95812175
ERR1475755_2	75	1	2325157	525691380	143674179
ERR1475756_1	55	1	2728189	508455116	113523102
ERR1475756_2	75	1	2728189	617582676	170471529
ERR1475757_1	55	1	606311	111116804	24256191
ERR1475757_2	75	1	606311	135369244	39577562
ERR1475758_1	55	1	1480978	273979448	60528168
ERR1475758_2	75	1	1480978	333218568	92618306
ERR1475759_1	55	1	941456	172783484	39540825
ERR1475759_2	75	1	941456	210441724	59702374
ERR1475760_1	55	1	1524211	282107252	62936658
ERR1475760_2	75	1	1524211	343075692	95218942
ERR1475761_1	55	1	371712	67950588	14210074
ERR1475761_2	75	1	371712	82819068	21407010
ERR1475762_1	55	1	1119390	206000904	45989851
ERR1475762_2	75	1	1119390	250776504	69426013
ERR1475763_1	55	1	767067	140695908	31625040
ERR1475763_2	75	1	767067	171378588	47692241
ERR1475764_1	55	1	796690	146146540	32755540
ERR1475764_2	75	1	796690	178014140	49331155
ERR1475765_1	55	1	2243104	417259136	90242904
ERR1475765_2	75	1	2243104	506983296	137244251
ERR1475766_1	55	1	838263	153795972	34810946
ERR1475766_2	75	1	838263	187326492	52157361
ERR1475767_1	55	1	944285	173304020	39326699
ERR1475767_2	75	1	944285	211075420	58999673
ERR1475768_1	55	1	1514560	280292864	62101235
ERR1475768_2	75	1	1514560	340875264	94653665
ERR1475769_1	55	1	1704898	316076408	69793029
ERR1475769_2	75	1	1704898	384272328	106056908
ERR1475770_1	55	1	1067437	196233740	43899237
ERR1475770_2	75	1	1067437	238931220	66228211
ERR1475771_1	55	1	1176267	216693780	48224052
ERR1475771_2	75	1	1176267	263744460	72879965
ERR1475772_1	55	1	661549	121280596	27994476
ERR1475772_2	75	1	661549	147742556	43384416
ERR1475773_1	55	1	971296	178274044	40245948
ERR1475773_2	75	1	971296	217125884	60949415
ERR1475774_1	55	1	1508954	279238936	62196958
ERR1475774_2	75	1	1508954	339597096	93948693
ERR1475775_1	55	1	1133605	208673324	47000839
ERR1475775_2	75	1	1133605	254017524	70565116
ERR1475776_1	55	1	792275	145334180	32793022
ERR1475776_2	75	1	792275	177025180	49550486
ERR1475777_1	55	1	1437866	265874392	57878159
ERR1475777_2	75	1	1437866	323389032	89142714
ERR1475778_1	55	1	1052382	193403400	43023001
ERR1475778_2	75	1	1052382	235498680	64679231
ERR1475779_1	55	1	1094503	201322148	44824911
ERR1475779_2	75	1	1094503	245102268	67684842
ERR1475780_1	55	1	1757494	325964456	74474811
ERR1475780_2	75	1	1757494	396264216	112479237
ERR1475781_1	55	1	1128097	207637820	46418557
ERR1475781_2	75	1	1128097	252761700	70831585
ERR1475782_1	55	1	1478887	273586340	62022108
ERR1475782_2	75	1	1478887	332741820	95828501
ERR1475783_1	55	1	1470260	271964464	61410231
ERR1475783_2	75	1	1470260	330774864	92615746
ERR1475784_1	55	1	856435	157139620	36080187
ERR1475784_2	75	1	856435	191397020	54759637
ERR1475785_1	55	1	68608	12305016	2785882
ERR1475785_2	75	1	68608	15049336	4003248
ERR1475786_1	55	1	1114781	205134412	46860387
ERR1475786_2	75	1	1114781	249725652	72924561
ERR1475787_1	55	1	1608666	297984792	67087263
ERR1475787_2	75	1	1608666	362331432	104756789
ERR1475788_1	55	1	1602333	296794188	67091481
ERR1475788_2	75	1	1602333	360887508	102113206
ERR1475789_1	55	1	1206806	222435112	49405921
ERR1475789_2	75	1	1206806	270707352	75683419
ERR1475790_1	55	1	1330980	245779824	54759955
ERR1475790_2	75	1	1330980	299019024	84170139
ERR1475791_1	55	1	1626865	301406204	67615446
ERR1475791_2	75	1	1626865	366480804	103562354
ERR1475792_1	55	1	1373987	253865140	57534572
ERR1475792_2	75	1	1373987	308824620	87950879
ERR1475793_1	55	1	1826883	339009588	76838949
ERR1475793_2	75	1	1826883	412084908	117758379
ERR1475794_1	55	1	1057779	194418036	45040751
ERR1475794_2	75	1	1057779	236729196	68028888
ERR1475795_1	55	1	1757453	325956748	77888088
ERR1475795_2	75	1	1757453	396254868	118679040
ERR1475796_1	55	1	1886124	350146896	78772129
ERR1475796_2	75	1	1886124	425591856	118807795
ERR1475797_1	55	1	294912	53819388	11545937
ERR1475797_2	75	1	294912	65615868	17714432
ERR1475798_1	55	1	1639569	303794556	68992091
ERR1475798_2	75	1	1639569	369377316	106184521
ERR1475799_1	55	1	1154876	212672272	49185318
ERR1475799_2	75	1	1154876	258867312	74191573
ERR1475800_1	55	1	1442510	266747464	61139297
ERR1475800_2	75	1	1442510	324447864	92895656
ERR1475801_1	55	1	1963415	364677604	82079902
ERR1475801_2	75	1	1963415	443214204	124744059
ERR1475802_1	55	1	2163234	402243576	90867960
ERR1475802_2	75	1	2163234	488772936	138069150
ERR1475803_1	55	1	2089278	388339848	86953443
ERR1475803_2	75	1	2089278	471910968	135046224
ERR1475804_1	55	1	1600171	296387732	66965847
ERR1475804_2	75	1	1600171	360394572	101929806
ERR1475805_1	55	1	1939699	360218996	83527399
ERR1475805_2	75	1	1939699	437806956	123045580
ERR1475806_1	55	1	1210568	223142368	52430317
ERR1475806_2	75	1	1210568	271565088	78576089
ERR1475807_1	55	1	1158754	213401336	48975546
ERR1475807_2	75	1	1158754	259751496	74795112
ERR1475808_1	55	1	1553600	287632384	65057321
ERR1475808_2	75	1	1553600	349776384	99330191
ERR1475809_1	55	1	1689298	313143608	70363591
ERR1475809_2	75	1	1689298	380715528	110365722
ERR1475810_1	55	1	1588656	294222912	65992825
ERR1475810_2	75	1	1588656	357769152	100749690
ERR1475811_1	55	1	1606833	297640188	68874359
ERR1475811_2	75	1	1606833	361913508	104278526
ERR1475812_1	55	1	1307941	241448492	55746520
ERR1475812_2	75	1	1307941	293766132	83964362
ERR1475813_1	55	1	28672	5116536	1170763
ERR1475813_2	75	1	28672	6263416	1659902
ERR1475814_1	55	1	1518870	281103144	62005485
ERR1475814_2	75	1	1518870	341857944	96564341
ERR1475815_1	55	1	28672	5116536	1157931
ERR1475815_2	75	1	28672	6263416	1602254
ERR1475816_1	55	1	892928	163854332	33312983
ERR1475816_2	75	1	892928	199571452	52710148
ERR1475817_1	55	1	1874115	347889204	78279823
ERR1475817_2	75	1	1874115	422853804	117921159
ERR1475818_1	55	1	1411397	260898220	58396355
ERR1475818_2	75	1	1411397	317354100	89779384
ERR1475819_1	55	1	1233656	227482912	51454704
ERR1475819_2	75	1	1233656	276829152	76971599
ERR1475820_1	55	1	1849949	343345996	78304496
ERR1475820_2	75	1	1849949	417343956	118155786
ERR1475821_1	55	1	1699579	315076436	72443157
ERR1475821_2	75	1	1699579	383059596	108105692
ERR1475822_1	55	1	543744	99604476	20703704
ERR1475822_2	75	1	543744	121354236	31725572
ERR1475823_1	55	1	33792	6038136	1360435
ERR1475823_2	75	1	33792	7389816	1903483
ERR1475824_1	55	1	508928	93198332	19241753
ERR1475824_2	75	1	508928	113555452	29758441
ERR1475825_1	55	1	2234406	415623912	91380561
ERR1475825_2	75	1	2234406	505000152	140349098
ERR1475826_1	55	1	1890530	350975224	78029012
ERR1475826_2	75	1	1890530	426596424	118914129
ERR1475827_1	55	1	2052077	381346060	85982011
ERR1475827_2	75	1	2052077	463429140	132319216
ERR1475828_1	55	1	2116763	393507028	87563581
ERR1475828_2	75	1	2116763	478177548	133628599
ERR1475829_1	55	1	1818541	337441292	75323383
ERR1475829_2	75	1	1818541	410182932	112487193
ERR1475830_1	55	1	1799202	333805560	73429456
ERR1475830_2	75	1	1799202	405773640	112047625
ERR1475831_1	55	1	1528874	282983896	63789412
ERR1475831_2	75	1	1528874	344138856	95909760
ERR1475832_1	55	1	2298672	427705920	94347783
ERR1475832_2	75	1	2298672	519652800	142868202
ERR1475833_1	55	1	1876061	348255052	76944352
ERR1475833_2	75	1	1876061	423297492	117372918
ERR1475834_1	55	1	1764998	327375208	78269980
ERR1475834_2	75	1	1764998	397975128	108900982
ERR1475835_1	55	1	2162788	402159728	90228997
ERR1475835_2	75	1	2162788	488671248	134773234
ERR1475836_1	55	1	1798171	333611732	73850849
ERR1475836_2	75	1	1798171	405538572	112376427
ERR1475837_1	55	1	942495	172974660	39414840
ERR1475837_2	75	1	942495	210674460	60324052
ERR1475838_1	55	1	1657778	307217848	69979478
ERR1475838_2	75	1	1657778	373528968	103842424
ERR1475839_1	55	1	2434493	453240268	101721527
ERR1475839_2	75	1	2434493	550619988	158188254
ERR1475840_1	55	1	2765082	515391000	112964568
ERR1475840_2	75	1	2765082	625994280	173447999
ERR1475841_1	55	1	1775110	329276264	74018751
ERR1475841_2	75	1	1775110	400280664	113076253
ERR1475842_1	55	1	2301651	428265972	94463406
ERR1475842_2	75	1	2301651	520332012	145439972
ERR1475843_1	55	1	2306173	429116108	95831593
ERR1475843_2	75	1	2306173	521363028	145806852
ERR1475844_1	55	1	1895938	351991928	79401195
ERR1475844_2	75	1	1895938	427829448	119432572
ERR1475845_1	55	1	33792	6038136	1330230
ERR1475845_2	75	1	33792	7389816	1924193
ERR1475846_1	55	1	649216	119011324	24698457
ERR1475846_2	75	1	649216	144979964	37690642
ERR1475847_1	55	1	1747067	324004180	73253615
ERR1475847_2	75	1	1747067	393886860	111981997
ERR1475848_1	55	1	1668519	309237156	69469680
ERR1475848_2	75	1	1668519	375977916	104936097
ERR1475849_1	55	1	1903912	353491040	80042288
ERR1475849_2	75	1	1903912	429647520	119785327
ERR1475850_1	55	1	2377388	442504528	98101146
ERR1475850_2	75	1	2377388	537600048	146427549
ERR1475851_1	55	1	877568	161028092	33706070
ERR1475851_2	75	1	877568	196130812	50888923
ERR1475852_1	55	1	615762	112855788	24664625
ERR1475852_2	75	1	615762	137486268	40074010
ERR1540892_1	55	1	12824357	2417832132	391892136
ERR1540892_2	75	1	12824357	2930806412	486431285
ERR1540893_1	55	1	8465963	1587156628	260433072
ERR1540893_2	75	1	8465963	1925795148	325289598
ERR1540894_1	55	1	10432969	1958685636	320039453
ERR1540894_2	75	1	10432969	2376004396	396265581
ERR1540895_1	55	1	13247861	2499144900	403860221
ERR1540895_2	75	1	13247861	3029059340	493548773
ERR1540896_1	55	1	9788632	1835818400	297759253
ERR1540896_2	75	1	9788632	2227363680	373403877
ERR1540897_1	55	1	4940800	924425984	147933337
ERR1540897_2	75	1	4940800	1122057984	182827149
ERR1540898_1	55	1	12071958	2273371524	365935403
ERR1540898_2	75	1	12071958	2756249844	454392356
ERR1540899_1	55	1	208896	37992444	6212136
ERR1540899_2	75	1	208896	46348284	7788216
ERR1540900_1	55	1	11161781	2098617540	338079177
ERR1540900_2	75	1	11161781	2545088780	417064527
ERR1540901_1	55	1	9566196	1794000432	294514709
ERR1540901_2	75	1	9566196	2176648272	363476734
ERR1540902_1	55	1	14706173	2779140804	447114518
ERR1540902_2	75	1	14706173	3367387724	596837626
ERR1540903_1	55	1	3768320	703999744	112926377
ERR1540903_2	75	1	3768320	854732544	142664581
ERR1540904_1	55	1	2237440	416194304	67369702
ERR1540904_2	75	1	2237440	505691904	84627942
ERR1540905_1	55	1	7364417	1380065980	227239913
ERR1540905_2	75	1	7364417	1674642660	295664535
ERR1540906_1	55	1	8414791	1577536292	260035950
ERR1540906_2	75	1	8414791	1914127932	324355141
ERR1540907_1	55	1	10301804	1933501956	317046787
ERR1540907_2	75	1	10301804	2345574116	404719170
ERR1540908_1	55	1	9816611	1841078452	301621148
ERR1540908_2	75	1	9816611	2233742892	377305778
ERR1540909_1	55	1	8983122	1684382520	275398267
ERR1540909_2	75	1	8983122	2043707400	342960628
ERR1540910_1	55	1	9902983	1857316388	303904835
ERR1540910_2	75	1	9902983	2253435708	392251209
ERR1540911_1	55	1	11048997	2076963012	338527738
ERR1540911_2	75	1	11048997	2518922892	427195645
ERR1540912_1	55	1	8564218	1605628568	265030987
ERR1540912_2	75	1	8564218	1948197288	332149374
ERR1540913_1	55	1	12988611	2449368900	395192034
ERR1540913_2	75	1	12988611	2968913340	487676983
ERR1540914_1	55	1	11203384	2106605316	343313734
ERR1540914_2	75	1	11203384	2554740676	423722608
ERR1540915_1	55	1	6757867	1266034580	213085956
ERR1540915_2	75	1	6757867	1536349260	271220996
ERR1594690_1	55	1	11197323	2105441604	315726523
ERR1594690_2	75	1	11197323	2553334524	394386382
ERR1594691_1	55	1	20002575	3796049988	559814682
ERR1594691_2	75	1	20002575	4596152988	681941613
ERR1594692_1	55	1	192512	34977788	5319544
ERR1594692_2	75	1	192512	42678268	6850583
ERR1594693_1	55	1	10994956	2066587140	315943780
ERR1594693_2	75	1	10994956	2506385380	405841390
ERR1594694_1	55	1	9388516	1760596592	260869103
ERR1594694_2	75	1	9388516	2136137232	326204706
ERR1594695_1	55	1	7736793	1450072668	219829645
ERR1594695_2	75	1	7736793	1759544388	277315266
ERR1594696_1	55	1	5694222	1066069320	163944741
ERR1594696_2	75	1	5694222	1293838200	215008713
ERR1594697_1	55	1	3226624	602160896	85693544
ERR1594697_2	75	1	3226624	731225856	103670687
ERR1594698_1	55	1	7765195	1455412244	221409638
ERR1594698_2	75	1	7765195	1766020044	287134687
ERR1594699_1	55	1	8336749	1562864396	237987793
ERR1594699_2	75	1	8336749	1896334356	290272283
ERR1594700_1	55	1	9705924	1820269296	274422097
ERR1594700_2	75	1	9705924	2208506256	357299646
ERR1594701_1	55	1	11623676	2187301380	166471863
ERR1594701_2	75	1	11623676	2652248420	221110076
ERR1594702_1	55	1	204800	37238780	5664147
ERR1594702_2	75	1	204800	45430780	7297637
ERR1594703_1	55	1	7378826	1382774872	209021444
ERR1594703_2	75	1	7378826	1677927912	271467019
ERR1594704_1	55	1	8273458	1550965688	232447571
ERR1594704_2	75	1	8273458	1881904008	286573753
ERR1594705_1	55	1	7045838	1320173128	199726671
ERR1594705_2	75	1	7045838	1602006648	254694775
ERR1594706_1	55	1	7956233	1491327388	227547560
ERR1594706_2	75	1	7956233	1809576708	288339378
ERR1594707_1	55	1	7557435	1416353364	216408124
ERR1594707_2	75	1	7557435	1718650764	276573897
ERR1594708_1	55	1	5014946	938365432	144895567
ERR1594708_2	75	1	5014946	1138963272	186459102
ERR1594709_1	55	1	8368067	1568752180	237493146
ERR1594709_2	75	1	8368067	1903474860	297943564
ERR1594710_1	55	1	6073096	1137297632	173731154
ERR1594710_2	75	1	6073096	1380221472	212027774
ERR1594711_1	55	1	10304206	1933963140	295094967
ERR1594711_2	75	1	10304206	2346131380	370794726
ERR1594712_1	55	1	6459340	1209911504	185030199
ERR1594712_2	75	1	6459340	1468285104	236691498
ERR1594713_1	55	1	7972713	1494425628	236918924
ERR1594713_2	75	1	7972713	1813334148	295865172
ERR1595108_1	75	1	8728511	1985656092	196615414
ERR1595108_2	75	1	8728511	1985656092	198069664
ERR1595109_1	75	1	9248264	2104159776	193454316
ERR1595109_2	75	1	9248264	2104159776	208914154
ERR1595110_1	75	1	10391128	2366297284	218337854
ERR1595110_2	75	1	10391128	2366297284	232893788
ERR1595111_1	75	1	12788518	2922491764	265968535
ERR1595111_2	75	1	12788518	2922491764	282401641
ERR1595112_1	75	1	10596270	2413890228	218327544
ERR1595112_2	75	1	10596270	2413890228	234533063
ERR1595113_1	75	1	8102416	1842906432	170077305
ERR1595113_2	75	1	8102416	1842906432	179926233
ERR1595114_1	75	1	9293494	2114472216	191984719
ERR1595114_2	75	1	9293494	2114472216	205414262
ERR1595115_1	75	1	12958519	2961931996	258321336
ERR1595115_2	75	1	12958519	2961931996	274953226
ERR1595116_1	75	1	7927219	1802961516	167230429
ERR1595116_2	75	1	7927219	1802961516	179016278
ERR1595117_1	75	1	8519269	1937948916	177914748
ERR1595117_2	75	1	8519269	1937948916	188571849
ERR1595118_1	75	1	8566872	1948802400	180924098
ERR1595118_2	75	1	8566872	1948802400	193250249
ERR1595119_1	75	1	10864744	2476176196	219402878
ERR1595119_2	75	1	10864744	2476176196	233225436
ERR1595120_1	75	1	4450304	1010224896	92955449
ERR1595120_2	75	1	4450304	1010224896	97356878
ERR1595121_1	75	1	7388574	1680150456	158127502
ERR1595121_2	75	1	7388574	1680150456	168860836
ERR1595122_1	75	1	8540092	1942696560	176297990
ERR1595122_2	75	1	8540092	1942696560	189490639
ERR1595123_1	75	1	6728656	1529689152	145634355
ERR1595123_2	75	1	6728656	1529689152	153601444
ERR1620402_1	125	1	364678	135067488	28134915
ERR1620402_2	125	1	364678	135067488	28670897
ERR1620403_1	125	1	534772	198170154	39808113
ERR1620403_2	125	1	534772	198170154	40972158
ERR1620404_1	125	1	590540	218859546	44952720
ERR1620404_2	125	1	590540	218859546	45546102
ERR1620405_1	125	1	15711812	5869519612	1077975399
ERR1620405_2	125	1	15711812	5869519612	1105367076
ERR1620406_1	125	1	204308	75573162	15510622
ERR1620406_2	125	1	204308	75573162	15922522
ERR1620407_1	125	1	148383	54826114	11091370
ERR1620407_2	125	1	148383	54826114	11647507
ERR1620408_1	125	1	131668	48625574	10069860
ERR1620408_2	125	1	131668	48625574	10364191
ERR1620409_1	125	1	784366	290765298	51073710
ERR1620409_2	125	1	784366	290765298	52523601
ERR1620410_1	125	1	336138	124481158	22439235
ERR1620410_2	125	1	336138	124481158	23525803
ERR1620411_1	125	1	393	143208	34034
ERR1620411_2	125	1	393	143208	38066
ERR1620412_1	125	1	6938539	2585719760	520220568
ERR1620412_2	125	1	6938539	2585719760	530053209
ERR1620413_1	125	1	2303822	857063010	169600657
ERR1620413_2	125	1	2303822	857063010	174540849
ERR1620414_1	125	1	1928821	717191588	141514611
ERR1620414_2	125	1	1928821	717191588	147563540
ERR1620415_1	125	1	2135614	794323068	157927025
ERR1620415_2	125	1	2135614	794323068	162214693
ERR1620416_1	125	1	1780570	661896026	132884365
ERR1620416_2	125	1	1780570	661896026	137311981
ERR1620417_1	125	1	582334	215814336	42582692
ERR1620417_2	125	1	582334	215814336	45498275
ERR1620418_1	125	1	1624323	603621634	116684179
ERR1620418_2	125	1	1624323	603621634	121843675
ERR1620419_1	125	1	1322175	490923564	93294050
ERR1620419_2	125	1	1322175	490923564	96580325
ERR1620420_1	125	1	721643	267494100	50652582
ERR1620420_2	125	1	721643	267494100	52892617
ERR1620421_1	125	1	1609599	598135140	117908492
ERR1620421_2	125	1	1609599	598135140	120543111
ERR1620422_1	125	1	2102999	782164500	156041153
ERR1620422_2	125	1	2102999	782164500	159163706
ERR1620423_1	125	1	21919212	8197169884	1556038142
ERR1620423_2	125	1	21919212	8197169884	1593440099
ERR1620424_1	125	1	10251643	3821989924	748075328
ERR1620424_2	125	1	10251643	3821989924	753352329
ERR1620425_1	125	1	2081446	774123466	154647820
ERR1620425_2	125	1	2081446	774123466	156519893
ERR1620426_1	125	1	1429127	530823374	104927516
ERR1620426_2	125	1	1429127	530823374	109550425
ERR1620427_1	125	1	1519657	564589992	111554947
ERR1620427_2	125	1	1519657	564589992	114322013
ERR1620428_1	125	1	1521847	565400536	111572887
ERR1620428_2	125	1	1521847	565400536	115690721
ERR1620429_1	125	1	3094042	1151807452	226635510
ERR1620429_2	125	1	3094042	1151807452	234070880
ERR1620430_1	125	1	1871147	695687960	137407693
ERR1620430_2	125	1	1871147	695687960	140933482
ERR1620431_1	125	1	1015895	376694292	77255185
ERR1620431_2	125	1	1015895	376694292	76689868
ERR1620432_1	125	1	1140586	423199770	78918382
ERR1620432_2	125	1	1140586	423199770	81202424
ERR1620433_1	125	1	1112859	412851026	81680865
ERR1620433_2	125	1	1112859	412851026	84949181
ERR1620434_1	125	1	1914989	712031414	141657263
ERR1620434_2	125	1	1914989	712031414	145924937
ERR1620435_1	125	1	4556912	1697428016	325370991
ERR1620435_2	125	1	4556912	1697428016	335954305
ERR1620436_1	125	1	2440609	908074752	168619987
ERR1620436_2	125	1	2440609	908074752	172911714
ERR1620437_1	125	1	2243854	834692128	163212307
ERR1620437_2	125	1	2243854	834692128	168233310
ERR1620438_1	125	1	2288198	851232144	167002016
ERR1620438_2	125	1	2288198	851232144	175641296
ERR1620439_1	125	1	2872453	1069145600	211188363
ERR1620439_2	125	1	2872453	1069145600	215755917
ERR1620440_1	125	1	2967920	1104755382	217001118
ERR1620440_2	125	1	2967920	1104755382	226219970
ERR1620441_1	125	1	2938719	1093861380	214991433
ERR1620441_2	125	1	2938719	1093861380	226807223
ERR1620442_1	125	1	2336703	869321442	164840949
